locus_tag	localization	sense_tags	annotation	antisense_tags	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TU659	Chr	slr1034; slr1035	hypothetical protein YCF41 ; hypothetical protein	sll0986	608.9957051754975	0.21039290018140044	0.12487875134365313	1.684777417436065	0.09203152343932218	0.3966120414885075
TU1135	Chr	sll1274	hypothetical protein	slr1362	384.70754195312253	-0.24807646425578342	0.14737984546721622	-1.6832455175220453	0.09232757260282892	0.3969427705727324
TU2255	Chr	NA	NA	slr0408	96.07266216710997	-0.35415395485474144	0.21039629659203843	-1.6832708588091323	0.09232266902773692	0.3969427705727324
TU832	Chr	NA	NA	ncl0370; ssl3446; sll1823; sll1824	106.12357734423777	-0.3114070663674191	0.18513548954773065	-1.6820495472162498	0.09255923253893032	0.39746669251592853
TU1764	Chr	NA	NA	sll0807; SyR48	175.12318007089226	-0.3402644409738125	0.20239393455463645	-1.6811988053029214	0.09272430550180152	0.39770377478260843
TU1441	Chr	sll1147	glutathione S-transferase	slr1254; slr1255	76.66640410161511	0.6273602194643516	0.3735636410723845	1.6793931488176859	0.0930754476486197	0.39795030330241576
TU268	Chr	sll1656	hypothetical protein	NA	1614.8770008175584	0.14074416023442093	0.08379424281293076	1.6796399789497463	0.09302738424330032	0.39795030330241576
TU876	Chr	sll1121	hypothetical protein	NA	92.75554473521392	0.3416124535409564	0.20343669124601546	1.6792076761012855	0.09311157649092436	0.39795030330241576
TU2300	Chr	slr1928; slr1929	type 4 pilin-like protein ; type 4 pilin-like protein	NA	1557.9641877626052	-0.18797375956064064	0.11207714039720719	-1.677181973901653	0.09350690287292396	0.39916861839620843
TU3476	Chr	NA	NA	NA	33.50847339248575	-0.5303920244993765	0.3164093180467703	-1.6762844652412423	0.09368248630618675	0.39944711475665023
TU2558	Chr	slr0357	histidyl-tRNA synthetase	NA	54.38608401970516	0.476374459485004	0.28432127598508333	1.6754794653847733	0.09384019673373561	0.39964883785426225
TU2252	Chr	NA	NA	slr0408	23.00533409876526	0.5719055238250712	0.3414875008407293	1.674748043243344	0.09398367684391791	0.3997895536721302
TU3671	Chr	slr0451	antiviral protein	NA	1241.3619879970001	0.16404894622929964	0.0980127490625284	1.6737510966521576	0.09417952704949872	0.4001524506093725
TU2420	Chr	NA	NA	slr0181	163.77056906489858	-0.3030342019893364	0.18136242461544522	-1.6708764377840664	0.09474608642696732	0.4005922203946661
TU2741	Chr	NA	NA	slr0467; slr0468	45.68733313883319	-0.42569712732255977	0.2548443975141848	-1.670419799198706	0.09483633504923449	0.4005922203946661
TU2957	Chr	slr0569	unknown protein	sll0546; sll0547	313.51950500161985	0.21425244726321996	0.12818853996012425	1.6713853463801656	0.09464558842338532	0.4005922203946661
TU442	Chr	NA	NA	sll1515	37.95563650388954	-0.44022145699475074	0.26346356031110707	-1.6709007366139048	0.09474128601132473	0.4005922203946661
TU587	Chr	slr2053	putative hydrolase	sll1932; sll1933	317.711158963794	-0.21905338362284762	0.13100872964666538	-1.6720518106972064	0.09451410592139967	0.4005922203946661
TU1699	Chr	sll1234	S-adenosyl-L-homocysteine hydrolase	slr1325; ncr0680	1573.198033213405	-0.27394469154639767	0.16428014474535607	-1.6675459591968835	0.09540589368088714	0.4025283626163304
TU2196	Chr	sll0262	delta-6 desaturase	NA	500.53216574100185	-0.19962934691686582	0.11997769762931626	-1.6638871295367055	0.09613498751826859	0.40419123672024654
TU8006	pSYSG	NA	NA	sll8007; sll8006; ssl8005; sll8004; ssl8003; sll8002	167.40230530021668	-0.25588064641217023	0.1537014057538102	-1.6647905408362023	0.09595455176816886	0.40419123672024654
TU824	Chr	NA	NA	ncl0360; ssl2084; sll1069	313.78843382215257	-0.232755437214031	0.13987876703902383	-1.6639797600524755	0.09611647420656359	0.40419123672024654
TU3077	Chr	sll0480	L;L-diaminopimelate aminotransferase	slr0509	860.5297281210696	-0.21179123828764057	0.1274029489881469	-1.6623731237755321	0.09643798428851055	0.40499478320697013
TU1100	Chr	sll1358; sll1359	putative oxalate decarboxylase; periplasmic protei n ; unknown protein	NA	410.53627477242725	0.24851036673698557	0.1495647913084314	1.6615566040841079	0.09660171058680951	0.40521227384038283
TU2062	Chr	slr1692	hypothetical protein	NA	250.0857956122832	-0.2526421982497555	0.15213687449835578	-1.660624349506312	0.096788915508455	0.4055276321071842
TU1612	Chr	NA	NA	slr2105	187.66598476856765	-0.35179128220729183	0.21234155040360692	-1.6567237148764653	0.09757534614770937	0.40680356115960165
TU1965	Chr	sll1441	acyl-lipid desaturase (omega-3) 	NA	261.95572467021907	-0.34212805924952655	0.20635207186942248	-1.6579821862221076	0.09732106198133084	0.40680356115960165
TU2230	Chr	NA	NA	slr0400; slr0401; slr0402	188.66438868889435	-0.3398380134151044	0.20509770656790632	-1.6569566725144562	0.09752823519274675	0.40680356115960165
TU2509	Chr	NA	NA	sll0760; sll0761; sll0762; sll0763; ncl1210	39.2815994447273	0.4559265788825154	0.2752633933833372	1.6563284106854814	0.09765533001317508	0.40680356115960165
TU3078	Chr	slr0509	alkaline phosphatase	sll0480	93.0678453195367	-0.3137924469937981	0.18940503336912187	-1.6567270753690262	0.09757466642701676	0.40680356115960165
TU3018	Chr	slr0846	rrf2 superfamily; transcriptional regulator	NA	51.34946219009539	0.4383447673899264	0.2647377500836424	1.655769784443034	0.097768448971623	0.4068066497439945
TU877	Chr	sll1120	chromosome segregation protein SMC1	NA	91.4102882553434	0.35140747898337626	0.2124623492173758	1.6539753056379982	0.09813253027729069	0.4078527664796696
TU2243	Chr	slr0408	integrin subunit alpha	NA	433.86300447756935	-0.2280377761221839	0.13805910515910427	-1.6517402156082714	0.09858752071714796	0.40798323970341777
TU2295	Chr	NA	NA	slr1925	142.13259438289398	0.3110448961229269	0.18817687473998976	1.6529390051392232	0.09834327780798983	0.40798323970341777
TU252	Chr	NA	NA	sll1665	567.6677984051009	0.2594712284941883	0.15710230112696946	1.6516067978182234	0.09861473335372667	0.40798323970341777
TU390	Chr	NA	NA	sll0654; ncl0120; sll0656	83.88196045968465	-0.3518497134365028	0.21295956697230337	-1.6521902182598958	0.0984957798814808	0.40798323970341777
TU3661	Chr	slr1668; ssr2786	periplasmic protein; function unknown (target gene of sycrp1) ; unknown protein	ssl2996	884.476259478249	-0.24695035934573598	0.14962437684741603	-1.6504687574911077	0.09884709823952777	0.40847773473412163
TU1027	Chr	NA	NA	sll1634	420.37846631675086	-0.21417362666610382	0.13010264887744244	-1.6461895934790443	0.09972473111349195	0.4091782313992858
TU1049	Chr	slr1224	cytoplasmic membrane protein for maltose uptake	NA	213.30962089720688	-0.20605859418721606	0.12509608387455917	-1.6472025966363784	0.09951641028691009	0.4091782313992858
TU2132	Chr	6803t22	NA	NA	914.1787640320716	-0.3504082537449192	0.2125899218950364	-1.6482825273247377	0.09929470851786859	0.4091782313992858
TU2599	Chr	NA	NA	ncr1280; slr0017	61.19015983850652	-0.41179437835410565	0.25095927792716094	-1.6408812686878462	0.1008220640052245	0.4091782313992858
TU2607	Chr	slr0020	ATP-dependent DNA helicase RecG	NA	32.56170047994468	0.4666589219423845	0.2841967744495042	1.6420275101514215	0.10058430298318924	0.4091782313992858
TU3027	Chr	sll0088	hypothetical protein	slr0073	655.3018640595185	-0.17609578518299318	0.10688632682968163	-1.6475052554064618	0.09945423689193839	0.4091782313992858
TU3039	Chr	ncr1490; slr0079	ncRNA; probable general secretion pathway protein E	sll0082	1061.8169247406522	0.17978062762852476	0.10919814622583741	1.646370692563889	0.09968746315981557	0.4091782313992858
TU3109	Chr	NA	NA	sll0593	17.10841187546109	-0.6838832833207504	0.4164601264185778	-1.642133880143401	0.1005622616901517	0.4091782313992858
TU317	Chr	6803t04	NA	sll0943	64.81355653814198	-0.4234134540637658	0.25804259986410316	-1.6408664859474922	0.10082513326192345	0.4091782313992858
TU3265	Chr	ssr1175; slr0703; smr0002; slr0704; ssr1176	putative transposase [ISY100_v1] ; putative transposase [ISY523_i] ; putative transposase [ISY100_v2] ; putative transposase [ISY100_g] ; putative transposase [ISY100_v3]	sll0672	16.66649868270897	-0.6680536307116068	0.40699106717400063	-1.6414454384719808	0.10070498425421613	0.4091782313992858
TU3400	Chr	slr0925; ssr1552; slr0926	single-stranded DNA-binding protein ; hypothetical protein ; 4-hydroxybenzoate-octaprenyl transferase	NA	1162.2836451025596	-0.1358875617889028	0.0826249836776477	-1.6446304221862627	0.10004604918511971	0.4091782313992858
TU3574	Chr	sll1479	6-phosphogluconolactonase	NA	61.01295125917443	0.3294738889035662	0.2002232655734418	1.645532490742018	0.09986004805914095	0.4091782313992858
TU584	Chr	slr2051	phycobilisome rod-core linker polypeptide	NA	4063.992615735321	0.30900240378239546	0.18793020961058995	1.644240191200122	0.10012659802887712	0.4091782313992858
TU593	Chr	sll1930	transposase	NA	235.53295430689167	-0.27165804802571836	0.1651118175904179	-1.645297423226257	0.09990849098094864	0.4091782313992858
TU762	Chr	sll1924	cAMP receptor protein sycrp1 homolog	slr2008; slr2009; slr2010; ssr3409; ssr3410; slr2011; slr2012; slr2013	153.08514572575396	0.2583867980804162	0.1573669349024879	1.6419383032434676	0.10060279082275139	0.4091782313992858
TU883	Chr	NA	NA	slr1194; slr1195; slr1196; slr1197	94.72471255415263	-0.3372464857211982	0.2054361051699207	-1.641612536619375	0.10067032789314165	0.4091782313992858
TU1387	Chr	NA	NA	sll0849; sll0851	137.2018905601038	0.3012137164639896	0.18380994005277967	1.6387237620419128	0.10127080296331377	0.4105266592689763
TU2692	Chr	sll0400; sll0401	hypothetical protein ; citrate synthase	slr0440	2054.667580354981	-0.18030889838690042	0.11009461170280067	-1.6377631529655832	0.10147111081406371	0.4108785471441953
TU1219	Chr	NA	NA	sll1308	145.660668275858	0.4014051760257213	0.24541415065616426	1.6356235977122082	0.10191838850131552	0.4112530724005322
TU3240	Chr	NA	NA	sll0785	293.424507839873	-0.3297897099677587	0.20165894349943844	-1.6353835056597779	0.10196867794154084	0.4112530724005322
TU699	Chr	NA	NA	slr1396	404.6480139263193	-0.23280095124450018	0.14237301591402682	-1.6351479931076198	0.1020180273523972	0.4112530724005322
TU7029	pSYSA	NA	NA	NA	626.6835120224124	0.6676146276543393	0.40797737348924584	1.6364011120139668	0.1017556666165056	0.4112530724005322
TU2899	Chr	ncr1420	NA	sll0179	3012.9367030582966	-0.2837644056552011	0.17364559110894007	-1.634158424887251	0.10222558972091676	0.41137134739197495
TU513	Chr	slr1760	regulatory components of sensory transduction system	NA	412.71786086886357	0.3223863493159123	0.19730794947457567	1.6339247869861107	0.10227464437922029	0.41137134739197495
TU1368	Chr	NA	NA	NA	82.2853420146993	-0.4246359469875178	0.26036850771456216	-1.630903640055576	0.10291065357042779	0.41301171388575236
TU2992	Chr	NA	NA	NA	26.807607969059365	-0.5939489499705478	0.364078947574454	-1.6313740575430702	0.10281141544569863	0.41301171388575236
TU1514	Chr	NA	NA	slr1724	30.74036364794181	-0.5703744282732364	0.35089020272049043	-1.6255068504365768	0.1040546053626997	0.41554380810754193
TU1625	Chr	NA	NA	sll1426	38.7852582933026	-0.43561490437528466	0.26807186515818243	-1.6249929999861765	0.10416405037762154	0.41554380810754193
TU2791	Chr	NA	NA	NA	91.85318451993115	-0.35181943312784447	0.21629593476612685	-1.6265651664154224	0.10382948248003204	0.41554380810754193
TU2974	Chr	NA	NA	slr0580	578.3322878764125	-0.1679524709494101	0.10326239909362657	-1.6264629954716618	0.10385119918872339	0.41554380810754193
TU321	Chr	NA	NA	slr0963; slr0964	84.80383804133858	-0.3454345990112285	0.21261673958767688	-1.6246820437615708	0.10423032534852157	0.41554380810754193
TU5088	pSYSM	sll5075	hypothetical protein	slr5073; ssr5074	272.4743779601535	-0.22321427536271002	0.13738330847736022	-1.624755422158829	0.10421468298656235	0.41554380810754193
TU932	Chr	NA	NA	ssl3335; sll1742; sll1743; sll1744; sll1745; sll1746	295.11528097161	-0.3514241682588626	0.21645850426364027	-1.6235174933613972	0.10447882689771386	0.4160762963363302
TU5071	pSYSM	NA	NA	sll5060	424.9601183082852	0.3123318851289735	0.19261210687224625	1.6215589466353415	0.10489781887880185	0.41728582894644256
TU1289	Chr	NA	NA	ncl0530; sll2012; sll2013; sll2014	31.694403045176596	-0.44768082402954507	0.2763884733955855	-1.6197521500427938	0.1052855287802487	0.41753936241481016
TU1832	Chr	sll1892; ncl0870; sll1893	unknown protein ; ncRNA; cyclase	slr1966	581.6226021897401	-0.16406547080680514	0.10128305082046865	-1.6198709406732106	0.10526000331828557	0.41753936241481016
TU524	Chr	sll1638	hypothetical protein	NA	1171.9169260931221	-0.1894538367472657	0.11697211716294807	-1.619649548476129	0.1053075795261662	0.41753936241481016
TU1340	Chr	sll1688	threonine synthase	NA	5605.800300128335	-0.1991126283747543	0.12309737835959043	-1.6175212748488366	0.10576580712991505	0.4184395866779153
TU2664	Chr	NA	NA	sll0414; sll0415; sll0416; ncl1280	20.114683952223498	-0.5763577576288893	0.35623389046624204	-1.6179194991092711	0.10567994744888062	0.4184395866779153
TU1634	Chr	slr1508; slr1509	probable glycosyltransferase ; membrane subunit of a Ktr-like ion transport syste m	NA	607.6307897262574	0.2354739904478396	0.1457074562650188	1.6160737170481494	0.10607837600865681	0.4192180361914167
TU1350	Chr	slr1735	ABC transporter	NA	776.1447447050188	0.2681504170546742	0.1661072803617937	1.6143206755936472	0.1064578876964574	0.42025905502854505
TU2218	Chr	slr0395	transcriptional activator protein NtcB	sll0362	120.88818141618805	-0.27653139685916617	0.17156509497497188	-1.6118161849851038	0.1070019451359582	0.4206759156353756
TU2768	Chr	slr0488	virulence factor MviN homolog. 	NA	31.165241898919252	-0.46688905573348943	0.28970905148301523	-1.6115791113308096	0.10705355923472208	0.4206759156353756
TU3604	Chr	ncr1690	NA	ssl1376; ssl1377	99.87314439045943	-0.3455316813147229	0.21434264943704637	-1.6120528612585219	0.10695043722173392	0.4206759156353756
TU523	Chr	NA	NA	sll1639; sll1640; sll1641; ncl0190	16.486278627903832	-0.6760926868964937	0.41917965443953853	-1.6128948047358336	0.10676736409979491	0.4206759156353756
TU83	Chr	sll1049	hypothetical protein	NA	817.3856364021681	-0.20704618306489203	0.12850740553012216	-1.611161490738838	0.10714452878889953	0.4206759156353756
TU1257	Chr	NA	NA	slr1876	576.1287276378574	0.2835193514831158	0.17621186053995727	1.6089686052592687	0.1076232066096916	0.4207300301588376
TU1929	Chr	sll1180	HlyB family protein	NA	2599.2530686139344	-0.13076480504130314	0.08121426186491	-1.6101212033277408	0.10737139903605719	0.4207300301588376
TU3419	Chr	ncr1600; slr0551; slr0552; slr0553	ncRNA; hypothetical protein ; hypothetical protein ; hypothetical protein	NA	6189.945344690007	0.19404970604109428	0.12058018830564649	1.6093000746459059	0.10755074278627393	0.4207300301588376
TU909	Chr	sll1971	probable hexosyltransferase	slr1216; slr2070; slr2071	437.8790912779672	-0.18206941526312312	0.11310552881966351	-1.60973046289732	0.10745671158355556	0.4207300301588376
TU1110	Chr	ssr2422	unknown protein	6803t11	551.6714631428011	-0.18501683900761137	0.1152886580878062	-1.6048138826171328	0.10853476987772157	0.4219290451496714
TU2581	Chr	NA	NA	slr0008; slr0009	54.62788550504399	-0.409231317365317	0.25503224519935347	-1.6046257877917722	0.10857618276009262	0.4219290451496714
TU3013	Chr	slr0844	NAD(P)H-quinone oxidoreductase subunit F	ssl1533	1344.9520049384264	0.18424079471613244	0.1147033414433298	1.6062373806883232	0.1082217630339592	0.4219290451496714
TU3516	Chr	slr0657; slr0658; ncr1670	aspartate kinase ; unknown protein ; ncRNA	NA	1004.3041512948936	-0.14783565135691126	0.0920368107518183	-1.6062665595351542	0.10821535450357873	0.4219290451496714
TU409	Chr	ncr0190; slr0687	ncRNA; probable two-component response regulator	NA	242.90830703328925	0.27264169473421423	0.16981453088361678	1.605526295750689	0.10837803100963742	0.4219290451496714
TU968	Chr	slr1838; slr1839; slr1840	carbon dioxide concentrating mechanism protein Ccm K homolog 3; putative carboxysome assembly protein ; carbon dioxide concentrating mechanism protein Ccm K homolog 4; putative carboxysome assembly protein ; hypothetical protein	NA	2133.9760394936034	-0.19568584730108085	0.12196939277406918	-1.6043848612377767	0.10862924587831319	0.4219290451496714
TU1938	Chr	slr1266; slr1267; slr1269	hypothetical protein ; cell division protein FtsW ; gamma-glutamyltranspeptidase	sll1178	1320.4991859585825	-0.1345822754244237	0.08413954195380345	-1.5995128128735911	0.1097067039347242	0.4252869503929918
TU3074	Chr	slr0506	protochlorophyllide oxidoreductase	sll0481; sll0482	618.2354618253071	0.24450229728850126	0.15286996269491498	1.5994135994947443	0.10972873250471114	0.4252869503929918
TU138	Chr	NA	NA	sll0224; sll0225	302.6201496577013	0.22435032377169345	0.14040572287558317	1.5978716477995385	0.11007154509366972	0.42559379524659186
TU1720	Chr	sll1217; sll1218	unknown protein ; hypothetical protein YCF39	NA	512.4571442265357	-0.18166467111080664	0.11375769045233565	-1.5969440869311948	0.11027817125450363	0.42559379524659186
TU3030	Chr	slr0074; slr0075; slr0076; slr0077	ABC transporter subunit ; ABC transporter ATP-binding protein ; hypothetical protein ; cysteine desulfurase	sll0086	2002.3312876663322	0.19520403460968444	0.12218537530942411	1.5976055572554961	0.11013078888417539	0.42559379524659186
TU960	Chr	NA	NA	sll1726	35.09153618221515	0.49555826430180966	0.3102194853812637	1.597444028033127	0.11016676488193673	0.42559379524659186
TU3212	Chr	slr0789; slr0790	hypothetical protein ; similar to ultraviolet light resistance protein B	NA	1461.6067043485548	-0.20091233259808813	0.12591315046535553	-1.59564216966653	0.11056870686635607	0.42584924803570007
TU5075	pSYSM	NA	NA	sll5062; sll5061; sll5060	30.079332297283173	0.517922211957719	0.32459539232200546	1.5955932345580843	0.1105796389926956	0.42584924803570007
