"","dWT3_0h","dWT2_0h","dWT1_0h","dWT1_1h","dWT3_1h","dWT2_1h","dIF31_0h","dIF12_0h","dIF11_0h","dIF31_1h","dIF12_1h","dIF11_1h"
"sll0071",50.6614640028403,47.7115232500958,74.3743594446317,47.6736984413294,58.3871711642632,54.3335496619096,43.62919638797,59.6887215222048,54.1210992585126,37.5851345674257,47.4381851826012,28.2417082734704
"sll0072",44.7705960955333,62.6213742657507,43.058839678471,67.7468346271523,43.1557352083685,56.3093151041608,50.4729918998084,50.9109683571747,42.5237208459742,40.6325779107305,45.3298213967078,31.6649456399516
"sll0078",1144.00654759902,1166.94433949193,913.630289177739,1559.43176743612,1436.83212517274,1448.23606917017,1258.40289973929,1263.11868044783,1072.7575031598,1632.4138175636,1547.53901884575,1185.29593814413
"sll0080",993.200329171962,814.077865454759,1014.62284042361,1012.43880637244,878.346140123264,851.554905610292,1361.91530685585,1271.89643361286,941.320547817701,1614.12915750377,1613.95247810139,1538.74519623332
"sll0080-as",139.024482612445,155.062450562811,147.182942900955,158.075947463355,132.005778284421,129.412636467457,166.817515601062,153.610680388027,119.839576929564,88.3758569558388,105.418189294669,94.9948369198548
"sll0080_3'UTR",18.8507773033824,33.7956623021512,8.6117679356942,37.637130348418,21.5778676041842,31.6122470760201,26.5197076083739,18.4332816465632,19.3289640208973,17.2688456120605,22.1378197518806,51.3485604972188
"sll0080_5'UTR",0,0.993990067710329,2.34866398246205,0,0,0,1.71094887795961,1.75555063300602,0,3.04744334330479,2.10836378589339,0.855809341620314
"sll0082",93.0757129354508,94.4290564324812,108.821431187409,65.2376926039245,74.8878934498159,69.151790478794,76.1372250692025,90.4108575998102,73.4500632794099,117.834475941118,130.71855472539,106.120358360919
"sll0082-as",43.5924225140719,54.6694537240681,30.5326317720067,12.5457101161393,19.0392949448684,31.6122470760201,39.3518241930709,43.0109905086476,50.2553064543331,32.5060623285844,34.7880024672409,27.38589893185
"sll0083",959.033295309581,1166.94433949193,869.00567351096,713.850905608327,625.758160521343,733.996861796342,991.494874777592,1123.55240512385,975.146234854271,512.986296122972,555.553857582907,514.341414313809
"sll0083-as",22.3852980477666,18.8858112864962,36.0128477310848,20.0731361858229,38.0785898897369,27.6607161915176,23.9532842914345,42.1332151921446,14.496723015673,29.4586189852796,31.6254567884008,25.6742802486094
"sll0084",47.1269432584561,56.6574338594887,62.6310395323214,37.637130348418,38.0785898897369,45.4426051717789,76.9926995081823,74.610901902756,68.6178222741856,100.565630329058,106.472371187616,112.111023752261
"sll0084_5'UTR",90.719365772528,116.296837922108,70.4599194738616,66.4922636155384,46.9635941973421,79.0306176900503,124.043793652071,115.866341778398,153.665263966134,75.1702691348514,90.6596427934156,78.7344594290689
"sll0085",127.242746797831,129.218708802343,166.755142754806,86.5653998013613,76.1571797794738,83.9700312956784,129.17664028595,107.088588613367,128.537610738967,168.625198329532,164.452375299684,153.189872150036
"sll0086",355.808421601343,343.920563427774,322.549853591455,279.769335589907,258.934411250211,252.897976608161,446.557657147457,380.076712045804,439.733931475415,247.858725255456,249.841108628366,255.886993144474
"sll0088",361.69928950865,438.349619860255,411.799084925014,717.614618643169,512.79167718179,670.772367644302,427.737219489902,445.90986078353,458.096447295267,498.764893854217,516.54912754388,521.187889046771
"sll0088-as",222.674806896205,182.8941724587,175.3669106905,189.440222753704,204.355099074921,151.146056332221,194.192697648415,153.610680388027,164.296194177627,178.783342807214,166.560739085578,196.836148572672
"sll0088-as2",128.420920379293,128.224718734632,199.636438509275,169.367086567881,161.199363866553,185.721951571618,133.454012480849,129.032971525943,131.436955342102,282.396416479577,280.41238352382,249.040518411511
"sll0092",7.06904148876841,6.9579304739723,14.8748718889263,8.78199708129752,11.4235769669211,16.7940062591357,11.9766421457172,14.0444050640482,12.5638266135833,20.3162889553652,22.1378197518806,29.0975176150907
"sll0094",333.423123553577,282.293179229733,481.476116404721,390.171584611933,500.098813885211,480.111002467056,460.245248171134,415.187724705924,377.881246608543,949.786508663325,1071.04880323384,918.283423558597
"sll0094_5'UTR",15.3162565589982,16.8978311510756,13.3090959006183,26.3459912438926,25.3857265931579,13.8303580957588,11.9766421457172,16.6777310135572,10.6309302114935,26.4111756419748,26.3545473236673,28.2417082734704
"sll0095",274.514444480507,249.491506995292,471.298572480719,269.732767496995,335.091591029685,309.207291712322,292.572258131093,285.276977863479,293.80025311764,631.836586511859,519.71167322272,589.652636376396
"sll0096",141.380829775368,128.224718734632,142.485614936031,107.893106998798,105.350765361605,107.679216602694,104.367881555536,103.577487347355,127.571162537923,79.2335269259244,88.5512790075222,96.7064556030955
"sll0098",504.25829286548,534.766656428157,557.416251837661,638.576644911491,483.598091599658,474.183706140302,558.624808653811,524.031863952298,484.190548723479,511.970481675204,550.282948118174,399.662962536687
"sll0099",81.2939771208367,50.6934934532268,93.9465592984822,48.9282694529433,86.3114704167369,68.1639077576684,61.5941596065458,76.366452535762,64.7520294700061,103.613073672363,92.768006579309,118.101689143603
"sll0100",110.748316657372,97.4110266356122,136.222510982799,239.623063218261,124.390060306474,147.194525447719,105.223355994516,98.3108354483373,81.1816488877689,110.723774806741,100.147279829936,142.920160050592
"sll0100_5'UTR",0,0,0,2.50914202322786,0,0.987882721125629,0.855474438979803,0,0,0,0,0.855809341620314
"sll0101",18.8507773033824,27.8317218958892,31.3155197661607,35.1279883251901,15.2314359558948,29.6364816337689,17.1094887795961,24.5777088620843,22.2283086240319,12.1897733732191,12.6501827153603,14.5487588075453
"sll0102",63.6213733989157,58.6454139949094,99.4267752575603,82.8016867665195,59.6564574939211,53.3456669407839,51.3284663387882,36.8665632931265,51.221754655378,43.6800212540353,34.7880024672409,41.9346577393954
"sll0103",206.180376755745,191.840083068093,256.787262082518,317.406465938325,318.590868744132,315.134588039076,174.51678555188,192.23279431416,205.853466822557,223.479178509018,206.619651017552,211.384907380218
"sll0107",54.1959847472245,58.6454139949094,50.1048316258572,46.4191274297155,39.3478762193948,48.4062533351558,61.5941596065458,69.3442500037379,64.7520294700061,56.8856090750227,47.4381851826012,55.6276072053204
"sll0107-as",61.2650262359929,49.6995033855164,59.4994875557054,55.201124511013,77.4264661091317,67.1760250365427,51.3284663387882,59.6887215222048,85.0474416919483,119.866104836655,113.851644438243,107.83197704416
"sll0107-as2",20.0289508848438,33.7956623021512,15.6577598830804,72.765118673608,29.1935855821316,24.6970680281407,30.7970798032729,27.2110348115934,25.1276532271666,46.7274645973401,61.1425497909082,39.3672297145344
"sll0107_5'UTR",151.984392008521,120.27279819295,85.334791362788,87.8199708129752,120.5822013175,101.75192027594,117.199998140233,146.588477856003,159.463953172403,95.4865580902166,76.9552781851086,75.3112220625876
"sll0108",8250.7495909742,8100.02506177147,10850.0447109805,12822.970309706,12673.8240016341,11509.8215838347,11358.1341263348,11559.4231430282,10177.6660052035,11685.9294071261,12482.5677943818,10135.3500328094
"sll0108-as",56.5523319101473,35.7836424375718,38.3615117135469,26.3459912438926,58.3871711642632,40.5031915661508,47.0510941438892,52.6665189901807,44.4566172480639,28.4428045375113,28.4629111095607,14.5487588075453
"sll0109",334.601297135038,314.100861396464,314.720973649915,333.715889089306,233.548684657053,339.831656067216,297.705104764971,373.05450951378,357.585834386601,265.127570867516,275.141474059087,313.226219033035
"sll0109_5'UTR",5.89086790730701,13.9158609479446,4.69732796492411,3.7637130348418,3.80785898897369,10.8667099323819,8.55474438979803,5.26665189901807,7.73158560835894,7.11070113437783,4.21672757178677,8.55809341620314
"sll0135",344.026685786729,341.932583292353,789.15109810725,474.227842390066,467.097369314106,385.274261238995,321.658389056406,301.954708877036,299.598942323909,259.032684180907,243.516017270686,291.830985492527
"sll0136",777.594563764525,730.582699767092,782.887994154018,884.472563187822,991.312623462817,942.44011595385,732.286119766711,729.431288014003,811.816488877689,906.10648740929,861.266606537448,887.474287260266
"sll0140",4.71269432584561,0.993990067710329,3.13155197661607,1.25457101161393,3.80785898897369,3.95153088450251,6.84379551183843,7.89997784852711,7.73158560835894,7.11070113437783,7.37927325062685,6.84647473296251
"sll0141",296.899742528273,317.082831599595,283.405453883755,171.876228591109,158.660791207237,219.30996408989,406.350358515406,338.821272170163,430.069449464966,119.866104836655,133.88110040423,129.227210584667
"sll0142",629.144692500389,576.514239271991,702.250530756154,548.247532075288,563.563130368106,556.177971993729,610.808749431579,606.542743703581,665.882810519914,512.986296122972,450.135668288238,468.983519207932
"sll0142-as",0,0.993990067710329,0,0,2.53857265931579,0,0.855474438979803,0,0,0,2.10836378589339,0.855809341620314
"sll0144",320.463214157501,348.890513766325,497.133876287801,120.438817114937,173.892227163132,162.012766264603,372.986855395194,331.799069638138,362.418075391825,200.115446210348,178.156739907991,211.384907380218
"sll0145",551.385236123936,528.802716021895,601.257979510286,243.386776253103,384.593757886342,428.741100968523,520.12845889972,571.431731043461,627.224882478119,347.408541136746,333.121478171155,347.458592697847
"sll0145-as",16.4944301404596,3.97596027084131,15.6577598830804,13.8002811277532,10.1542906372632,11.8545926535075,28.2306564863335,22.8221582290783,22.2283086240319,11.1739589254509,21.0836378589339,18.8278055156469
"sll0146",946.073385913506,998.96001804888,978.609992692523,1240.77073048618,943.079742935817,931.573406021468,1072.76494648067,1015.58604119398,1029.26733411278,1433.31418580102,1434.74155630045,1135.65899633016
"sll0147",739.893009157761,750.462501121298,786.019546130634,711.341763585099,780.611092739606,689.542139345689,803.290498202035,745.231243711057,746.098011206638,811.635743766841,799.069874853593,756.535457992357
"sll0147_5'UTR",61.2650262359929,52.6814735886474,30.5326317720067,51.4374114761712,53.3100258456316,41.4910742872764,45.3401452659296,40.3776645591385,43.490169047019,49.7749079406448,53.7632765402814,47.0695137891173
"sll0148",1687.14456865273,1776.26025099836,1510.97382871725,1840.45567403764,1902.66020815719,2086.40830701733,1425.22041534035,1459.74035134451,1514.42433103731,3482.2119269496,3222.63404673804,3210.1408404178
"sll0148-as",28.2761659550737,24.8497516927582,24.2695278187746,41.4008433832597,30.4628719117895,25.6849507492663,39.3518241930709,32.4776867106114,27.0605496292563,22.3479178509018,20.0294559659872,23.1068522237485
"sll0148_5'UTR",999.091197079269,602.357981032459,647.448371165373,702.559766503802,1037.0069313305,946.391646838352,864.884657808581,883.919743718533,931.656065807252,2518.20401601752,1983.97032252568,1390.69018013301
"sll0149",1266.53660007101,1625.17376070639,1179.02931919595,2748.76508644612,1526.95145457845,1798.93443516977,1279.78976071379,1298.22969310795,1221.59052612071,2086.48287571601,1982.91614063273,2121.55135787676
"sll0149_5'UTR",2.3563471629228,4.96995033855164,3.13155197661607,2.50914202322786,2.53857265931579,3.95153088450251,2.56642331693941,7.89997784852711,4.83224100522434,8.1265155821461,4.21672757178677,7.70228407458282
"sll0154",843.572284326364,1017.84582933538,802.460194007868,1201.87902912615,864.383990497027,1000.72519650026,1034.26859672658,976.086151951349,883.333655755009,1168.1866149335,1258.69318017835,1163.90070460363
"sll0156",314.572346250194,295.215050109968,417.279300884092,396.444439670002,312.244437095842,375.395434027739,284.872988180274,297.565832294521,256.10877327689,463.211388182327,445.918940716451,445.020857642563
"sll0156-as",1.1781735814614,0.993990067710329,1.56577598830804,1.25457101161393,3.80785898897369,8.89094449013066,4.27737219489902,3.51110126601205,1.93289640208973,8.1265155821461,10.5418189294669,10.2697120994438
"sll0156_5'UTR",0,0.993990067710329,1.56577598830804,2.50914202322786,3.80785898897369,0.987882721125629,0.855474438979803,2.63332594950904,0,2.03162889553652,1.05418189294669,1.71161868324063
"sll0157",236.812889873742,194.822053271224,247.39260615267,207.004216916299,168.8150818445,227.213025858895,228.411675207607,196.621670896675,222.28308624032,413.436480241683,433.268758001091,416.779149369093
"sll0158",989.665808427578,1042.69558102813,1045.93836018977,881.963421164594,745.071075509185,899.961158945448,1006.03794024025,958.530645621289,1051.49564273682,537.365842869411,576.637495441841,620.461772674728
"sll0160",136.668135449523,180.90619232328,175.3669106905,150.548521393672,100.273620042974,107.679216602694,172.80583667392,165.021759502566,126.604714336878,74.1544546870831,69.5760049344817,83.8693154787908
"sll0161",7.06904148876841,4.96995033855164,1.56577598830804,3.7637130348418,6.34643164828948,6.9151790478794,5.98832107285862,3.51110126601205,4.83224100522434,13.2055878209874,10.5418189294669,5.9906653913422
"sll0162",61.2650262359929,96.4170365679019,72.8085834563237,76.5288317084498,54.5793121752895,89.8973276224322,53.0394152167478,70.2220253202409,80.215200686724,56.8856090750227,37.950548146081,51.3485604972188
"sll0162_5'UTR",0,0,0,0,0,0,0,0,0,0,0,0
"sll0163",670.380767851538,755.43245145985,829.078385809105,1102.76791920865,948.156888254448,1021.4707336439,721.164952059974,710.998006367439,645.587398297971,667.390092183748,698.922595023658,682.935854613011
"sll0163-as",96.610233679835,71.5672848751437,90.0321193277121,50.1828404645573,50.7714531863158,52.3577842196583,124.043793652071,117.621892411404,119.839576929564,59.9330524183275,61.1425497909082,54.7717978637001
"sll0163-as2",10.6035622331526,6.9579304739723,1.56577598830804,12.5457101161393,10.1542906372632,12.8424753746332,5.98832107285862,7.02220253202409,8.69803380940381,6.09488668660957,9.48763703652024,11.1255214410641
"sll0166",344.026685786729,352.866474037167,389.095333094547,420.281288890667,340.168736348316,349.710483278473,301.127002520891,325.654642422617,342.122663169883,413.436480241683,452.244032074131,410.788483977751
"sll0167",148.449871264137,183.888162526411,205.116654468353,283.533048624749,262.742270239184,232.152439464523,191.626274331476,201.01054747919,161.396849574493,446.958357018035,460.677487217705,374.844491629697
"sll0168",98.9665808427578,109.338907448136,117.433199123103,111.65682003364,86.3114704167369,99.7761548336885,184.782478819637,174.677287984099,146.90012655882,113.771218150045,142.314555547804,100.985502311197
"sll0169",2224.39172179913,2401.48000358815,2235.14522330972,2855.40362243331,3428.34237640598,3617.62652476205,1574.92844216182,1840.69483870682,1997.64843155974,3105.34476682758,3059.2358533313,3167.35037333678
"sll0169_5'UTR",0,0,0,0,0,0,0,0,0,0,0,0
"sll0170",4962.46712511543,4733.38070243659,4796.75474018167,8671.5948322755,7100.38772810627,8998.62370673335,3701.63789746561,3237.23536726311,4568.40064633909,7059.91041198942,8572.60715344251,9864.05847151574
"sll0170-as",47.1269432584561,41.7475828438338,43.058839678471,52.6919824877851,35.5400172304211,37.5395434027739,45.3401452659296,30.7221360776054,28.993446031346,29.4586189852796,26.3545473236673,29.953326956711
