GeneID	Name	Product	Cyanobase_category	Biological_Process_GO_Term	Molecular_Function_GO_Term
sll1552	sll1552	unknown protein	unknown protein Z Unknown	metabolic process (GO:0008152)	N-acetyltransferase activity (GO:0008080)
sll1553	pheT	phenylalanyl-tRNA synthetase	phenylalanyl-tRNA synthetase M Translation M1 Aminoacyl tRNA synthetases and tRNA modification	phenylalanyl-tRNA aminoacylation (GO:0006432); tRNA processing (GO:0008033); translation (GO:0006412); cytoplasm (GO:0005737)	ATP binding (GO:0005524); RNA binding (GO:0003723); magnesium ion binding (GO:0000287); nucleotide binding (GO:0000166); phenylalanine-tRNA ligase activity (GO:0004826); tRNA binding (GO:0000049)
sll1555	hik42	two-component hybrid sensor and regulator	two-component hybrid sensor and regulator J Regulatory functions	peptidyl-histidine phosphorylation (GO:0018106); phosphorylation (GO:0016310); regulation of transcription; DNA-dependent (GO:0006355); signal transduction (GO:0007165); two-component signal transduction system (phosphorelay) (GO:0000160); membrane (GO:0016020)	ATP binding (GO:0005524); protein histidine kinase activity (GO:0004673); transferase activity; transferring phosphorus-containing groups (GO:0016772); two-component response regulator activity (GO:0000156); two-component sensor activity (GO:0000155)
sll1556	sll1556	isopentenyl-dephosphate delta-isomerase	isopentenyl-dephosphate delta-isomerase O Other categories O7 Other	isoprenoid biosynthetic process (GO:0008299); metabolic process (GO:0008152); cytoplasm (GO:0005737)	FMN binding (GO:0010181); catalytic activity (GO:0003824); isopentenyl-diphosphate delta-isomerase activity (GO:0004452); oxidoreductase activity (GO:0016491)
sll1556-as	sll1556-as	asRNA	N/A	N/A	N/A
sll1557	sucD	succinyl-CoA synthetase alpha chain	succinyl-CoA synthetase alpha chain F Energy metabolism F13 TCA cycle	metabolic process (GO:0008152)	binding (GO:0005488); catalytic activity (GO:0003824)
sll1558	sll1558	mannose-1-phosphate guanyltransferase	mannose-1-phosphate guanyltransferase F Energy metabolism F12 Sugars	biosynthetic process (GO:0009058)	nucleotidyltransferase activity (GO:0016779); transferase activity (GO:0016740)
sll1559	sll1559	soluble hydrogenase 42 kD subunit	soluble hydrogenase 42 kD subunit O Other categories O7b Hydrogenase	metabolic process (GO:0008152)	catalytic activity (GO:0003824); pyridoxal phosphate binding (GO:0030170)
sll1560	sll1560	putative transposase [ISY203d: 1970882 - 197205 5]	putative transposase [ISY203d: 1970882 - 1972055] O Other categories O8 Transposon-related functions	transposition; DNA-mediated (GO:0006313)	DNA binding (GO:0003677); nucleic acid binding (GO:0003676); transposase activity (GO:0004803)
sll1561	putA	proline oxidase	proline oxidase F Energy metabolism F2 Amino acids and amines	glutamate biosynthetic process (GO:0006537); metabolic process (GO:0008152); oxidation reduction (GO:0055114); proline biosynthetic process (GO:0006561); proline catabolic process (GO:0006562)	1-pyrroline-5-carboxylate dehydrogenase activity (GO:0003842); oxidoreductase activity (GO:0016491); proline dehydrogenase activity (GO:0004657)
sll1562	sll1562	unknown protein	unknown protein Z Unknown	N/A	N/A
sll1563	sll1563	unknown protein	unknown protein Z Unknown	N/A	N/A
sll1564	leuA	putative lyase	putative lyase A Amino acid biosynthesis A3 Branched chain family	carboxylic acid metabolic process (GO:0019752); leucine biosynthetic process (GO:0009098); metabolic process (GO:0008152)	2-isopropylmalate synthase activity (GO:0003852); catalytic activity (GO:0003824); transferase activity; transferring acyl groups; acyl groups converted into alkyl on transfer (GO:0046912)
sll1566	ggpS	glucosylglycerolphosphate synthase	glucosylglycerolphosphate synthase E Central intermediary metabolism E6 Polysaccharides and glycoproteins	glucosylglycerol biosynthetic process (GO:0051473); trehalose biosynthetic process (GO:0005992)	catalytic activity (GO:0003824); transferase activity; transferring hexosyl groups (GO:0016758)
sll1568	sll1568	fibrillin	fibrillin C Cell envelope C4 Surface structures	N/A	N/A
sll1570	sll1570	unknown protein	unknown protein Z Unknown	N/A	N/A
sll1570-as	sll1570-as	asRNA	N/A	N/A	N/A
sll1571	sll1571	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll1571-as	sll1571-as	asRNA	N/A	N/A	N/A
sll1571-as2	sll1571-as2	asRNA	N/A	N/A	N/A
sll1571-as3	sll1571-as3	asRNA	N/A	N/A	N/A
sll1572	dnaE	DNA polymerase III alpha subunit [Contains: Ssp dnaE intein]	DNA polymerase III alpha subunit [Contains: Ssp dnaE intein] K2 DNA replication; restriction; modification; recombination; and repair	intein-mediated protein splicing (GO:0016539)	nucleic acid binding (GO:0003676)
sll1572-as	sll1572-as	asRNA	N/A	N/A	N/A
sll1572-as2	sll1572-as2	asRNA	N/A	N/A	N/A
sll1572-as3	sll1572-as3	asRNA	N/A	N/A	N/A
sll1573	sll1573	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll1574	spkA'	a part of spkA: serine/threonine protein kinase ;  regulates cellular motility ( disrupted by frameshift m utation)	N/A	N/A	N/A
sll1575	spkA	a part of spkA: serine/threonine protein kinase ;  regulates cellular motility ( disrupted by frameshift m utation)			
sll1575-as	sll1575-as	asRNA	N/A	N/A	N/A
sll1577	cpcB	phycocyanin beta subunit	phycocyanin beta subunit H Photosynthesis and respiration H8 Phycobilisome	mannitol transport (GO:0015797); photosynthesis (GO:0015979); phycobilisome (GO:0030089)	N/A
sll1578	cpcA	phycocyanin alpha subunit	phycocyanin alpha subunit H Photosynthesis and respiration H8 Phycobilisome	photosynthesis (GO:0015979); phycobilisome (GO:0030089)	N/A
sll1579	cpcC2	phycobilisome rod linker polypeptide	phycobilisome rod linker polypeptide H Photosynthesis and respiration H8 Phycobilisome	photosynthesis (GO:0015979); phycobilisome (GO:0030089)	N/A
sll1580	cpcC1	phycobilisome rod linker polypeptide	phycobilisome rod linker polypeptide H Photosynthesis and respiration H8 Phycobilisome	photosynthesis (GO:0015979); phycobilisome (GO:0030089)	N/A
sll1581	gumB	hypothetical protein	hypothetical protein P Hypothetical	polysaccharide transport (GO:0015774); membrane (GO:0016020)	polysaccharide transmembrane transporter activity (GO:0015159)
sll1582	sll1582	unknown protein	unknown protein Z Unknown	N/A	ATP binding (GO:0005524); ATP-dependent helicase activity (GO:0008026); nucleic acid binding (GO:0003676)
sll1583	lig	unknown protein	unknown protein Z Unknown	intracellular (GO:0005622)	N/A
sll1584	sll1584	ferredoxin like protein	ferredoxin like protein H Photosynthesis and respiration H9 Soluble electron carriers	N/A	N/A
sll1584-as	sll1584-as	asRNA	N/A	N/A	N/A
sll1586	sll1586	unknown protein	unknown protein Z Unknown	N/A	N/A
sll1586-as	sll1586-as	asRNA	N/A	N/A	N/A
sll1586-as2	sll1586-as2	asRNA	N/A	N/A	N/A
sll1590	hik20	two-component sensor histidine kinase	two-component sensor histidine kinase J Regulatory functions	peptidyl-histidine phosphorylation (GO:0018106); phosphorylation (GO:0016310); signal transduction (GO:0007165); membrane (GO:0016020)	ATP binding (GO:0005524); protein histidine kinase activity (GO:0004673); signal transducer activity (GO:0004871); transferase activity; transferring phosphorus-containing groups (GO:0016772); two-component sensor activity (GO:0000155)
sll1592	sll1592	two-component response regulator NarL subfamily	two-component response regulator NarL subfamily J Regulatory functions	regulation of transcription; DNA-dependent (GO:0006355); two-component signal transduction system (phosphorelay) (GO:0000160); intracellular (GO:0005622)	sequence-specific DNA binding (GO:0043565); transcription factor activity (GO:0003700); two-component response regulator activity (GO:0000156)
sll1594	ndhR	ndhF3 operon transcriptional regulator;  LysR fa mily protein	ndhF3 operon transcriptional regulator; LysR family protein J Regulatory functions	regulation of transcription; DNA-dependent (GO:0006355)	transcription factor activity (GO:0003700)
sll1594-as	sll1594-as	asRNA	N/A	N/A	N/A
sll1595	kaiC2	circadian clock protein KaiC homolog	circadian clock protein KaiC homolog O Other categories O7 Other	N/A	ATP binding (GO:0005524); nucleoside-triphosphatase activity (GO:0017111); nucleotide binding (GO:0000166)
sll1596	kaiB2	circadian clock protein KaiB homolog	circadian clock protein KaiB homolog O Other categories O7 Other	rhythmic process (GO:0048511)	N/A
sll1598	mntC	Mn transporter MntC	Mn transporter MntC N Transport and binding proteins	cell adhesion (GO:0007155); metal ion transport (GO:0030001)	metal ion binding (GO:0046872)
sll1598-as	sll1598-as	asRNA	N/A	N/A	N/A
sll1599	mntA	manganese transport system ATP-binding protein MntA	manganese transport system ATP-binding protein MntA N Transport and binding proteins	N/A	ATP binding (GO:0005524); ATPase activity (GO:0016887); nucleoside-triphosphatase activity (GO:0017111); nucleotide binding (GO:0000166)
sll1600	mntB	manganese transport system membrane protein Mnt B	manganese transport system membrane protein MntB N Transport and binding proteins	transport (GO:0006810); membrane (GO:0016020)	ATP binding (GO:0005524); ATPase activity; coupled to transmembrane movement of substances (GO:0042626)
sll1601	sll1601	hypothetical protein	hypothetical protein P Hypothetical	metabolic process (GO:0008152)	binding (GO:0005488); catalytic activity (GO:0003824)
sll1605	fabZ	(3R)-hydroxymyristol acyl carrier protein dehyd rase	(3R)-hydroxymyristol acyl carrier protein dehydrase G Fatty acid; phospholipid and sterol metabolism	fatty acid biosynthetic process (GO:0006633); cytoplasm (GO:0005737)	hydro-lyase activity (GO:0016836)
sll1606	sll1606	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll1606-as	sll1606-as	asRNA	N/A	N/A	N/A
sll1608	sll1608	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll1608-as	sll1608-as	asRNA	N/A	N/A	N/A
sll1609	sll1609	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll1609-as	sll1609-as	asRNA	N/A	N/A	N/A
sll1611	sll1611	unknown protein	unknown protein Z Unknown	lipid metabolic process (GO:0006629); oxidation reduction (GO:0055114)	oxidoreductase activity (GO:0016491)
sll1611-as	sll1611-as	asRNA	N/A	N/A	N/A
sll1612	folC	folylpolyglutamate synthase	folylpolyglutamate synthase B Biosynthesis of cofactors; prosthetic groups; and carriers B2 Folic acid	biosynthetic process (GO:0009058); folic acid and derivative biosynthetic process (GO:0009396)	ATP binding (GO:0005524); ligase activity (GO:0016874); tetrahydrofolylpolyglutamate synthase activity (GO:0004326)
sll1612-as	sll1612-as	asRNA	N/A	N/A	N/A
sll1613	sll1613	unknown protein	unknown protein Z Unknown	N/A	N/A
sll1614	pma1	cation-transporting P-type ATPase	cation-transporting P-type ATPase N Transport and binding proteins	ATP biosynthetic process (GO:0006754); cation transport (GO:0006812); metabolic process (GO:0008152); membrane (GO:0016020)	ATP binding (GO:0005524); ATPase activity; coupled to transmembrane movement of ions; phosphorylative mechanism (GO:0015662); catalytic activity (GO:0003824); hydrolase activity; acting on acid anhydrides; catalyzing transmembrane movement of substances (GO:0016820)
sll1615	thdF	thiophen and furan oxidation protein	thiophen and furan oxidation protein D Cellular processes D4 Detoxification	small GTPase mediated signal transduction (GO:0007264); tRNA modification (GO:0006400); intracellular (GO:0005622)	GTP binding (GO:0005525); GTPase activity (GO:0003924)
sll1618	sll1618	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll1620	sll1620	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll1621	sll1621	AhpC/TSA family protein	AhpC/TSA family protein O Other categories O7 Other	cell redox homeostasis (GO:0045454)	oxidoreductase activity (GO:0016491)
sll1623	sll1623	ABC transporter ATP-binding protein	ABC transporter ATP-binding protein N Transport and binding proteins	N/A	ATP binding (GO:0005524); ATPase activity (GO:0016887); nucleoside-triphosphatase activity (GO:0017111); nucleotide binding (GO:0000166)
sll1624	sll1624	two-component response regulator	two-component response regulator J Regulatory functions	regulation of transcription; DNA-dependent (GO:0006355); two-component signal transduction system (phosphorelay) (GO:0000160)	catalytic activity (GO:0003824); two-component response regulator activity (GO:0000156)
sll1625	sdhB	succinate dehydrogenase iron- sulphur protein s ubunit	succinate dehydrogenase iron- sulphur protein subunit F Energy metabolism F13 TCA cycle	oxidation reduction (GO:0055114); tricarboxylic acid cycle (GO:0006099)	electron carrier activity (GO:0009055); iron-sulfur cluster binding (GO:0051536); oxidoreductase activity (GO:0016491)
sll1626	lexA	LexA repressor	LexA repressor J Regulatory functions	proteolysis (GO:0006508)	serine-type endopeptidase activity (GO:0004252)
sll1628	sll1628	hypothetical protein	hypothetical protein P Hypothetical	N/A	binding (GO:0005488)
sll1629	phr	bacterial cryptochrome	bacterial cryptochrome K2 DNA replication; restriction; modification; recombination; and repair	DNA repair (GO:0006281)	DNA photolyase activity (GO:0003913)
sll1630	sll1630	unknown protein	unknown protein Z Unknown	N/A	N/A
sll1631	sll1631	putative cytidine and deoxycytidylate deaminase	putative cytidine and deoxycytidylate deaminase I Purines; pyrimidines; nucleosides; and nucleotides I4 Pyrimidine ribonucleotide biosynthesis	N/A	catalytic activity (GO:0003824); hydrolase activity (GO:0016787); zinc ion binding (GO:0008270)
sll1631-as	sll1631-as	asRNA	N/A	N/A	N/A
sll1632	sll1632	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll1633	ftsZ	cell division protein FtsZ	cell division protein FtsZ D Cellular processes D1 Cell division	protein polymerization (GO:0051258); cytoplasm (GO:0005737); protein complex (GO:0043234)	GTP binding (GO:0005525); GTPase activity (GO:0003924)
sll1634	sll1634	hypothetical protein	hypothetical protein P Hypothetical	metabolic process (GO:0008152)	transferase activity; transferring glycosyl groups (GO:0016757)
sll1635	sll1635	Thy1 protein homolog	Thy1 protein homolog I Purines; pyrimidines; nucleosides; and nucleotides I4 Pyrimidine ribonucleotide biosynthesis	dTMP biosynthetic process (GO:0006231)	FAD binding (GO:0050660); thymidylate synthase (FAD) activity (GO:0050797)
sll1635-as	sll1635-as	asRNA	N/A	N/A	N/A
sll1636	fbp	ferripyochelin binding protein	ferripyochelin binding protein O Other categories O7 Other	N/A	transferase activity (GO:0016740)
sll1638	sll1638	hypothetical protein	hypothetical protein P Hypothetical	photosynthesis (GO:0015979); extrinsic to membrane (GO:0019898); oxygen evolving complex (GO:0009654)	calcium ion binding (GO:0005509)
sll1638-as	sll1638-as	asRNA	N/A	N/A	N/A
sll1639	ureD	urease accessory protein D	urease accessory protein D E Central intermediary metabolism E3 Other	nitrogen compound metabolic process (GO:0006807)	nickel ion binding (GO:0016151)
sll1640	sll1640	hypothetical protein	hypothetical protein P Hypothetical	nitrogen compound metabolic process (GO:0006807)	hydrolase activity; acting on carbon-nitrogen (but not peptide) bonds (GO:0016810)
sll1641	gad	glutamate decarboxylase	glutamate decarboxylase F Energy metabolism F2 Amino acids and amines	carboxylic acid metabolic process (GO:0019752); glutamate metabolic process (GO:0006536)	carboxy-lyase activity (GO:0016831); catalytic activity (GO:0003824); glutamate decarboxylase activity (GO:0004351); pyridoxal phosphate binding (GO:0030170)
sll1642	sll1642	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
sll1643	sll1643	hypothetical protein	hypothetical protein P Hypothetical	folic acid and derivative biosynthetic process (GO:0009396)	5-formyltetrahydrofolate cyclo-ligase activity (GO:0030272); ATP binding (GO:0005524)
sll1647	sll1647	probable phosphinothricin N-acetyltransferase	probable phosphinothricin N-acetyltransferase O Other categories O7 Other	metabolic process (GO:0008152)	N-acetyltransferase activity (GO:0008080)
sll1651	sll1651	hypothetical protein	hypothetical protein P Hypothetical	N/A	N/A
